toi,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_orbper,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
7194.01,PC,-5.665,0.054,-0.054,-7.047,0.065,-0.065,2460499.275,4.167309,4.056,0.372,-0.372,7537.0,347.512,-347.512,12.5792,1160.33,1625.0,12.5502,0.008,-0.008,828.804,26.5395,-26.5395,6552.0,129.6,-129.6,4.17,1.59
7195.01,PC,-17.876,0.042,-0.042,-23.784,0.043,-0.043,2460498.743,3.8242663,2.337,0.31,-0.31,20057.0,1042.35,-1042.35,13.0807,173.28,1010.0,12.8559,0.006,-0.006,336.71,2.8305,-2.8305,5211.0,134.4,-134.4,4.39,1.0
7196.01,PC,4.499,0.026,-0.026,13.927,0.027,-0.027,2460503.962,2.7998534,1.415,0.091,-0.091,27117.0,1004.14,-1004.14,12.343,54.1418,755.0,13.3874,0.006,-0.006,275.204,1.1235,-1.1235,4412.0,122.0,-122.0,4.55,0.73
7197.01,PC,0.187,0.056,-0.056,-0.923,0.055,-0.055,2460501.955,2.5122863,2.23,0.452,-0.452,11307.0,913.773,-913.773,15.8933,806.804,1484.0,13.0147,0.021,-0.021,754.266,20.5545,-20.5545,6156.0,122.0,-122.0,4.14,1.53
7198.01,PC,-9.064,0.02,-0.02,-1.185,0.024,-0.024,2460501.082,4.2271814,3.25,0.14,-0.14,15027.0,413.907,-413.907,13.559,433.056,1270.0,13.0084,0.01,-0.01,661.423,6.8055,-6.8055,5913.0,122.0,-122.0,4.31,1.2
7199.01,PC,13.196,0.051,-0.051,-14.337,0.046,-0.046,2460500.31,3.1540886,1.662,0.248,-0.248,23864.0,1687.23,-1687.23,11.8788,69.3081,803.0,13.1385,0.006,-0.006,253.784,1.957,-1.957,4521.0,122.0,-122.0,4.55,0.74
720.01,FP,-12.175,0.112,-0.112,8.992,0.11,-0.11,2458494.089,3.16043,1.922,0.489,-0.489,203.33,1.44642,-1.44642,2.38866,616.95,1388.0,8.8154,0.006,-0.006,151.634,1.4935,-1.4935,6482.3,205.2,-205.2,4.21,1.52
7200.01,PC,10.235,0.051,-0.051,-14.579,0.042,-0.042,2460500.37,5.0660693,2.042,0.3,-0.3,18438.0,1393.95,-1393.95,12.5338,77.8993,827.0,13.3775,0.01,-0.01,492.764,6.9945,-6.9945,5269.0,122.0,-122.0,4.4,1.0
7201.01,PC,-3.699,2.114,-2.114,-4.939,2.114,-2.114,2460501.339,7.2229767,4.132,0.131,-0.131,16049.0,351.913,-351.913,,210.76,1061.0,13.129,0.006,-0.006,532.126,,,5753.1,49.0,-49.0,,
7202.01,PC,2.893,0.025,-0.025,-6.869,0.03,-0.03,2460491.081,7.7600907,1.477,0.167,-0.167,16068.0,884.496,-884.496,16.1727,27.9358,640.0,13.3328,0.007,-0.007,848.758,9.7145,-9.7145,5940.0,122.0,-122.0,4.27,1.27
7203.01,PC,-13.749,0.096,-0.096,-26.151,0.104,-0.104,2460502.668,5.7351935,2.927,0.485,-0.485,18384.0,1272.16,-1272.16,9.87741,108.999,900.0,13.4285,0.006,-0.006,375.023,7.8925,-7.8925,5042.0,122.0,-122.0,4.59,0.77
7204.01,PC,5.44,0.074,-0.074,4.833,0.043,-0.043,2460532.06,3.8080897,2.916,0.148,-0.148,8079.0,169.947,-169.947,11.3715,606.114,1382.0,11.5415,0.007,-0.007,425.046,6.9975,-6.9975,6343.0,127.2,-127.2,4.26,1.38
7205.01,PC,-9.055,0.044,-0.044,-14.761,0.037,-0.037,2460524.417,3.4844157,2.963,0.336,-0.336,11801.0,727.282,-727.282,11.7346,572.114,1362.0,13.335,0.012,-0.012,694.793,15.193,-15.193,5917.0,122.0,-122.0,4.38,1.11
7206.01,PC,11.04,0.028,-0.028,3.895,0.028,-0.028,2460532.556,3.5689392,0.9,0.229,-0.229,3138.0,463.622,-463.622,7.89993,76.3043,823.0,12.6594,0.007,-0.007,730.775,7.9605,-7.9605,6326.0,126.3,-126.3,4.28,1.35
7207.01,PC,-2.5,1.9,-1.9,-12.1,1.8,-1.8,2460524.502,12.0080349,4.649,0.886,-0.886,2736.0,254.369,-254.369,7.16846,211.426,,11.0587,0.006,-0.006,387.323,,,6554.0,,,,1.5
7208.01,PC,-6.605,0.049,-0.049,-5.149,0.035,-0.035,2460529.166,3.6366231,3.385,0.294,-0.294,8385.0,367.316,-367.316,12.4438,717.115,1441.0,12.4574,0.01,-0.01,620.15,14.2185,-14.2185,5978.0,139.5,-139.5,4.16,1.44
7209.01,PC,0.782,0.039,-0.039,-2.808,0.043,-0.043,2460529.882,2.6343177,4.765,0.447,-0.447,3792.0,157.619,-157.619,13.5381,7168.32,2563.0,12.6037,0.009,-0.009,1488.49,59.26,-59.26,7495.0,130.2,-130.2,3.92,2.39
721.01,PC,24.215,0.046,-0.046,-54.199,0.048,-0.048,2460144.558,12.2877358,4.445,0.473,-0.473,315.0,17.0696,-17.0696,2.09232,127.181,935.0,10.1805,0.006,-0.006,206.294,1.0775,-1.0775,6008.62,40.1065,-40.1065,4.21807,1.3
7210.01,PC,-2.843,0.074,-0.074,-5.507,0.044,-0.044,2460530.938,2.2609143,1.972,1.039,-1.039,3320.0,527.668,-527.668,13.2504,1826.44,1821.0,12.0768,0.009,-0.009,975.125,45.028,-45.028,6453.0,33.1,-33.1,,2.2
7211.01,PC,21.255,0.05,-0.05,-6.814,0.046,-0.046,2460533.07,10.548504,2.901,0.361,-0.361,7496.0,404.891,-404.891,7.83737,44.0719,717.0,12.2983,0.012,-0.012,322.309,3.731,-3.731,5421.0,131.3,-131.3,4.48,0.92
7212.01,PC,-5.206,0.024,-0.024,18.647,0.021,-0.021,2460572.945,75.6979471,6.261,0.401,-0.401,6920.0,197.184,-197.184,6.79508,3.85902,390.0,12.5661,0.007,-0.007,368.476,1.549,-1.549,5422.0,126.3,-126.3,4.49,0.91
7213.01,PC,-4.738,0.037,-0.037,0.92,0.038,-0.038,2460475.689,36.9870862,3.771,1.331,-1.331,5950.0,560.377,-560.377,8.83849,16.1862,558.0,12.5392,0.008,-0.008,543.434,5.7865,-5.7865,6110.1,105.6,-105.6,4.38,1.14
7214.01,PC,1.357,0.04,-0.04,-2.607,0.023,-0.023,2460517.837,8.9093753,4.595,0.507,-0.507,9278.0,516.789,-516.789,13.9451,289.201,1148.0,12.8891,0.01,-0.01,884.34,19.7165,-19.7165,6375.0,133.3,-133.3,4.11,1.65
7216.01,PC,-7.478,0.036,-0.036,-15.448,0.031,-0.031,2460532.676,3.1243759,3.93,0.623,-0.623,6498.0,362.933,-362.933,12.9639,1034.01,1579.0,12.9812,0.012,-0.012,635.773,10.444,-10.444,5477.0,142.9,-142.9,3.95,1.71
7217.01,PC,12.997,0.069,-0.069,-12.125,0.045,-0.045,2460530.653,3.9859545,3.729,0.399,-0.399,6488.0,311.767,-311.767,13.1539,563.839,1357.0,12.3942,0.007,-0.007,647.965,17.0205,-17.0205,5566.0,126.8,-126.8,3.96,1.71
7218.01,PC,-5.345,0.041,-0.041,-19.45,0.041,-0.041,2460528.877,4.9030173,3.098,0.375,-0.375,4872.0,233.494,-233.494,11.3707,284.216,1143.0,12.0952,0.02,-0.02,552.389,8.9775,-8.9775,5663.0,173.0,-173.0,4.01,1.64
7219.01,PC,3.182,0.08,-0.08,-3.792,0.062,-0.062,2460532.393,2.9069573,1.568,0.282,-0.282,12330.0,645.543,-645.543,13.8539,285.031,1144.0,11.9146,0.006,-0.006,329.719,4.4865,-4.4865,5744.0,152.1,-152.1,4.28,1.22
722.01,PC,124.306,1.442,-1.442,166.091,1.509,-1.509,2458339.134,15.3004892,3.1952319,0.3896784,-0.3896784,1265.289783,64.64893,-64.64893,2.3968761,17.0816408,518.5040418,11.9755,0.006,-0.006,57.6851,3.6551,-3.6551,4082.0,170.0,-170.0,4.63162,0.660762
7220.01,FP,-9.026,0.056,-0.056,-18.709,0.056,-0.056,2460525.487,7.8365317,2.271,1.084,-1.084,4532.0,985.76,-985.76,16.9425,157.252,986.0,11.86,0.009,-0.009,747.966,23.5225,-23.5225,6167.0,127.3,-127.3,3.82,2.21
7222.01,PC,4.543,0.061,-0.061,2.696,0.048,-0.048,2460525.773,5.1869453,4.736,1.73,-1.73,2193.0,183.412,-183.412,10.1814,1024.95,1576.0,11.7068,0.013,-0.013,816.499,25.357,-25.357,6018.0,145.7,-145.7,3.66,2.59
7223.01,PC,-5.523,0.024,-0.024,-6.803,0.026,-0.026,2460532.148,5.3384038,3.152,0.629,-0.629,4170.0,328.228,-328.228,13.2522,399.203,1245.0,13.325,0.007,-0.007,1510.58,31.17,-31.17,6250.7,22.5,-22.5,3.88,2.1
7224.01,PC,-3.102,0.061,-0.061,-7.564,0.047,-0.047,2460524.481,5.5698339,3.807,1.464,-1.464,4318.0,440.801,-440.801,8.79181,1060.74,1589.0,12.0776,0.008,-0.008,633.285,16.1945,-16.1945,6500.0,127.7,-127.7,4.22,1.48
7225.01,PC,-4.44,0.064,-0.064,-15.022,0.067,-0.067,2460515.968,9.7461668,4.218,0.799,-0.799,3751.0,247.16,-247.16,8.3598,218.681,1071.0,11.8425,0.006,-0.006,468.929,8.846,-8.846,6319.0,249.5,-249.5,4.13,1.6
7227.01,PC,1.221,0.026,-0.026,-0.107,0.025,-0.025,2460529.786,2.3593338,2.092,0.163,-0.163,10088.0,435.784,-435.784,10.8435,949.236,1546.0,12.9248,0.014,-0.014,648.745,8.5485,-8.5485,6613.0,149.6,-149.6,4.49,1.1
7228.01,PC,-1.103,0.042,-0.042,-10.55,0.037,-0.037,2460528.227,2.9324083,2.758,0.377,-0.377,10392.0,528.68,-528.68,13.5533,2087.79,1883.0,12.9816,0.036,-0.036,653.857,13.0555,-13.0555,7696.0,279.7,-279.7,4.38,1.44
723.01,PC,-56.35,0.054,-0.054,143.357,0.048,-0.048,2460192.913,1.4178596,1.452,0.177,-0.177,204.0,14.2368,-14.2368,1.10894,452.395,1284.0,10.0686,0.006,-0.006,80.9812,0.18575,-0.18575,4907.96,59.9497,-59.9497,4.57809,0.76
7230.01,PC,1.345,0.049,-0.049,-25.042,0.029,-0.029,2460530.797,4.3041912,2.64,0.169,-0.169,19405.0,868.019,-868.019,12.2161,121.87,925.0,13.4721,0.006,-0.006,421.043,5.2855,-5.2855,4856.0,122.0,-122.0,4.42,0.91
7231.01,PC,-9.452,0.021,-0.021,3.571,0.028,-0.028,2460531.194,11.0658881,2.254,0.877,-0.877,13656.0,3600.51,-3600.51,16.7803,45.0942,721.0,12.8434,0.012,-0.012,644.029,7.115,-7.115,5617.0,138.8,-138.8,4.14,1.4
7232.01,PC,22.651,2.133,-2.133,-36.109,2.136,-2.136,2460528.405,3.3221412,1.052,0.002,-0.002,63580.0,672.577,-672.577,20.0829,8.30847,472.0,14.0292,0.007,-0.007,,,,3300.0,157.0,-157.0,4.77,0.46
7234.01,PC,0.539,0.035,-0.035,-1.278,0.024,-0.024,2460532.544,3.4202745,3.766,0.334,-0.334,7438.0,279.265,-279.265,11.984,1117.08,1610.0,12.6402,0.007,-0.007,811.163,14.92,-14.92,6095.0,125.9,-125.9,4.09,1.6
7235.01,PC,-7.802,1.266,-1.266,-11.967,1.16,-1.16,2460531.033,3.4940194,2.014,0.063,-0.063,8323.0,175.159,-175.159,,,,10.84,0.033,-0.033,663.6794,113.274,-113.274,,,,,
7236.01,PC,2.602,0.052,-0.052,-0.038,0.032,-0.032,2460529.437,4.626302,3.09,0.406,-0.406,11063.0,742.552,-742.552,11.742,374.784,1225.0,13.4732,0.008,-0.008,855.527,20.3835,-20.3835,5990.0,122.0,-122.0,4.3,1.22
7238.01,PC,30.745,0.039,-0.039,-47.733,0.023,-0.023,2460526.804,3.930467,2.281,0.135,-0.135,19093.0,700.303,-700.303,12.1575,115.741,913.0,12.5489,0.006,-0.006,265.571,1.6675,-1.6675,4913.0,132.8,-132.8,4.43,0.91
7239.01,PC,-1.686,0.064,-0.064,-3.13,0.045,-0.045,2460524.136,14.3938942,3.298,0.736,-0.736,6518.0,286.952,-286.952,11.5455,127.979,937.0,10.88,0.008,-0.008,395.963,6.042,-6.042,6891.0,127.8,-127.8,4.28,1.46
724.01,PC,-47.598,0.071,-0.071,51.696,0.064,-0.064,2458382.866,3.21264,0.6006982,0.0567919,-0.0567919,510.1236296,33.824657,-33.824657,2.0575829,327.7849685,1085.218049,9.7333,0.006,-0.006,95.3452,0.25305,-0.25305,5330.0,125.0,-125.0,4.51,0.88283
7240.01,PC,-2.586,0.022,-0.022,-7.158,0.025,-0.025,2460532.457,6.8911882,4.811,0.643,-0.643,4518.0,235.296,-235.296,9.10101,675.78,1420.0,12.9258,0.007,-0.007,978.239,13.088,-13.088,6628.0,122.7,-122.7,4.22,1.52
7241.01,PC,4.096,0.579,-0.579,-4.47,0.575,-0.575,2460532.793,6.3377947,1.639,0.4,-0.4,9130.0,874.445,-874.445,12.6346,115.676,,11.629,0.009,-0.009,346.341,,,5974.0,,,,1.22
7242.01,PC,-3.603,0.042,-0.042,-10.196,0.045,-0.045,2460530.429,2.9383886,3.088,0.054,-0.054,13226.0,150.747,-150.747,17.0131,883.823,1519.0,12.371,0.008,-0.008,675.638,13.425,-13.425,6059.0,132.3,-132.3,4.12,1.54
7243.01,PC,-0.105,0.029,-0.029,-4.435,0.031,-0.031,2460530.264,3.7352012,2.892,0.144,-0.144,14256.0,461.727,-461.727,13.2011,410.022,1253.0,13.434,0.007,-0.007,789.12,9.448,-9.448,5816.0,122.0,-122.0,4.32,1.18
7244.01,FP,4.46,0.028,-0.028,-1.962,0.029,-0.029,2460510.057,11.5175506,4.259,2.022,-2.022,12852.0,2603.35,-2603.35,12.9592,242.58,1099.0,13.1744,0.021,-0.021,675.863,8.9545,-8.9545,6259.0,122.0,-122.0,4.32,1.27
7245.01,PC,9.246,0.045,-0.045,2.43,0.039,-0.039,2460530.018,1.6877647,2.189,0.328,-0.328,1655.0,93.9046,-93.9046,5.76677,2396.94,1949.0,11.7356,0.006,-0.006,535.016,9.5655,-9.5655,6599.0,129.9,-129.9,4.26,1.44
7247.01,FP,4.36,0.073,-0.073,-10.123,0.051,-0.051,2460532.302,6.8782937,4.407,0.262,-0.262,11342.0,209.227,-209.227,14.876,264.312,1123.0,11.3321,0.006,-0.006,322.258,5.4565,-5.4565,5657.0,130.3,-130.3,4.18,1.35
7248.01,PC,1.293,0.022,-0.022,1.828,0.024,-0.024,2460532.256,3.8148598,1.404,0.167,-0.167,8744.0,502.138,-502.138,12.6261,152.211,978.0,12.9402,0.008,-0.008,830.91,11.205,-11.205,6425.6,103.5,-103.5,4.27,1.39
7249.01,PC,-48.213,0.116,-0.116,34.3,0.122,-0.122,2460659.003,6.0387706,1.637,0.118,-0.118,29537.0,1421.16,-1421.16,6.86956,5.28643,422.0,14.9881,0.008,-0.008,186.949,2.1005,-2.1005,3374.0,157.0,-157.0,4.82,0.41
725.01,FP,-1.1,2.7,-2.7,-5.3,2.9,-2.9,2459986.361,0.9889446,1.681,0.297,-0.297,979.0,921.917,-921.917,7.2993,33896.0,,10.2658,0.006,-0.006,272.834,,,6173.3,152.9,-152.9,4.22,1.5
7250.01,PC,-17.197,0.068,-0.068,-22.243,0.08,-0.08,2460552.91,8.9653531,1.893,0.361,-0.361,7094.0,481.542,-481.542,9.63776,41.5232,707.0,12.2685,0.007,-0.007,471.411,10.43,-10.43,5977.0,132.1,-132.1,4.36,1.15
7251.01,PC,-6.001,0.027,-0.027,13.769,0.028,-0.028,2460556.207,11.5588657,2.368,0.398,-0.398,4691.0,354.647,-354.647,5.14186,19.016,581.0,12.4963,0.006,-0.006,260.179,1.334,-1.334,5029.0,137.8,-137.8,4.56,0.8
7252.01,PC,-2.842,0.032,-0.032,-0.255,0.024,-0.024,2460557.286,1.4207284,1.988,0.234,-0.234,4092.0,252.233,-252.233,5.86248,1601.42,1762.0,13.1872,0.012,-0.012,549.394,7.609,-7.609,5868.0,122.0,-122.0,4.53,0.93
7253.01,PC,12.052,0.052,-0.052,-34.805,0.037,-0.037,2460549.611,5.4240992,2.487,0.325,-0.325,2519.0,156.046,-156.046,5.12394,127.083,935.0,11.7715,0.006,-0.006,271.363,2.4655,-2.4655,5386.0,123.6,-123.6,4.41,1.0
7254.01,PC,-5.806,0.032,-0.032,-1.502,0.046,-0.046,2460580.976,5.0769983,1.171,0.223,-0.223,3683.0,216.884,-216.884,10.9525,62.3468,782.0,11.8653,0.01,-0.01,630.416,11.6625,-11.6625,6271.0,134.3,-134.3,3.97,1.9
7255.01,PC,0.218,0.025,-0.025,-1.94,0.034,-0.034,2460555.161,1.6831237,1.382,0.268,-0.268,2192.0,218.681,-218.681,10.0219,774.318,1469.0,12.6221,0.008,-0.008,1030.1,20.18,-20.18,6264.0,130.3,-130.3,3.92,2.0
7256.01,PC,3.216,0.052,-0.052,7.345,0.097,-0.097,2460651.068,8.5748036,11.208,3.916,-3.916,795.0,53.584,-53.584,9.07655,2309.44,1931.0,11.6578,0.007,-0.007,852.266,19.5655,-19.5655,5168.0,122.0,-122.0,,3.58
7257.01,PC,17.321,0.058,-0.058,11.979,0.051,-0.051,2460584.336,1.0495702,1.54,0.38,-0.38,573.0,60.0133,-60.0133,3.76017,2691.99,2006.0,11.5276,0.016,-0.016,436.619,6.9305,-6.9305,6222.0,158.5,-158.5,4.2,1.44
7258.01,PC,9.954,0.042,-0.042,0.433,0.048,-0.048,2460555.635,6.2384297,2.066,0.614,-0.614,13808.0,1307.81,-1307.81,12.6929,93.3127,865.0,13.033,0.006,-0.006,539.563,8.378,-8.378,5448.0,122.0,-122.0,4.34,1.1
7259.01,PC,22.337,0.033,-0.033,-1.421,0.057,-0.057,2460570.815,16.4591808,5.575,0.619,-0.619,4396.0,224.516,-224.516,8.17474,101.082,883.0,12.1708,0.011,-0.011,513.184,8.9025,-8.9025,5975.0,145.1,-145.1,4.21,1.37
726.01,FP,6.948,0.045,-0.045,39.068,0.052,-0.052,2458492.313,0.46132,1.32,0.28,-0.28,220.0,1.02671,-1.02671,1.89253,13156.0,2983.0,10.1007,0.006,-0.006,206.755,1.309,-1.309,6629.0,128.8,-128.8,4.41,1.21
7260.01,PC,-10.967,0.092,-0.092,-15.352,0.115,-0.115,2460557.305,6.6308943,1.72,0.459,-0.459,6379.0,629.235,-629.235,10.415,46.6475,728.0,12.2011,0.006,-0.006,394.746,17.384,-17.384,5410.1,124.8,-124.8,4.27,1.18
7261.01,PC,1.215,0.037,-0.037,-6.061,0.037,-0.037,2460583.451,2.3273503,1.74,0.198,-0.198,11266.0,558.647,-558.647,13.0392,457.84,1288.0,13.4962,0.012,-0.012,673.445,9.649,-9.649,5957.0,123.0,-123.0,4.24,1.31
7262.01,PC,-4.339,0.051,-0.051,6.552,0.038,-0.038,2460555.257,6.4093679,3.114,0.329,-0.329,11126.0,376.426,-376.426,9.96563,175.697,1014.0,12.3598,0.007,-0.007,396.313,5.3915,-5.3915,5792.0,124.4,-124.4,4.49,0.96
7263.01,PC,6.514,0.049,-0.049,11.114,0.048,-0.048,2460273.198,49.2145201,4.537,0.626,-0.626,3135.0,157.933,-157.933,7.69521,12.1274,519.0,10.7836,0.006,-0.006,378.344,4.1985,-4.1985,6657.0,125.2,-125.2,4.21,1.55
7264.01,PC,3.624,0.049,-0.049,-3.187,0.044,-0.044,2460538.177,10.5637482,2.227,0.379,-0.379,9607.0,842.786,-842.786,10.598,28.1932,641.0,13.4315,0.009,-0.009,650.78,12.2035,-12.2035,5533.0,122.0,-122.0,4.36,1.08
7265.01,PC,30.024,0.088,-0.088,-28.743,0.089,-0.089,2460576.091,4.1723,1.684,0.113,-0.113,46257.0,2326.69,-2326.69,10.1574,11.1296,508.0,14.0157,0.008,-0.008,143.97,1.05,-1.05,3392.0,157.0,-157.0,4.75,0.49
7266.01,PC,6.6,2.3,-2.3,5.2,2.3,-2.3,2460552.586,3.8789319,4.488,0.3,-0.3,4722.0,137.244,-137.244,10.7771,1252.01,,11.679,0.006,-0.006,432.431,,,6148.0,,,,1.3
7267.01,PC,-5.957,0.037,-0.037,-8.281,0.03,-0.03,2460594.267,10.3486661,5.78,0.986,-0.986,5059.0,286.372,-286.372,8.85088,248.334,1105.0,13.4182,0.009,-0.009,730.18,8.556,-8.556,5748.0,122.0,-122.0,4.18,1.36
7268.01,PC,16.76,1.879,-1.879,-4.034,1.879,-1.879,2460536.609,13.5647678,3.17,0.258,-0.258,10194.0,382.389,-382.389,7.43045,32.2046,663.0,12.8391,0.006,-0.006,464.942,,,5528.0,119.6,-119.6,,0.77
7269.01,PC,-20.623,0.026,-0.026,1.32,0.023,-0.023,2460597.476,11.656295,2.665,0.413,-0.413,2171.0,140.761,-140.761,2.94972,10.0605,496.0,12.6975,0.006,-0.006,141.905,0.2785,-0.2785,4004.0,129.5,-129.5,4.6,0.66
727.01,PC,22.577,0.07,-0.07,-120.15,0.049,-0.049,2459245.518,4.7244442,0.999,0.373,-0.373,1480.0,25.7038,-25.7038,1.97562,6.29202,441.0,11.0002,0.007,-0.007,42.972,0.06285,-0.06285,3653.0,157.0,-157.0,4.74,0.5
727.02,PC,22.577,0.07,-0.07,-120.15,0.049,-0.049,2458518.088,0.7499711,1.0576059,0.435717,-0.435717,441.8866633,68.78463,-68.78463,1.0797147,241.1610487,1005.070533,11.0002,0.007,-0.007,42.972,0.06285,-0.06285,3653.0,157.0,-157.0,4.74,0.497204
7270.01,PC,-0.217,0.024,-0.024,-10.877,0.027,-0.027,2460546.403,8.9197222,2.763,0.621,-0.621,4742.0,430.228,-430.228,12.1831,114.929,912.0,12.716,0.013,-0.013,924.716,12.265,-12.265,6348.0,138.5,-138.5,4.04,1.78
7271.01,PC,-6.525,0.033,-0.033,-5.722,0.036,-0.036,2460573.097,7.1304113,3.081,0.383,-0.383,4490.0,245.948,-245.948,12.869,170.387,1006.0,12.5873,0.015,-0.015,738.872,10.12,-10.12,6014.0,148.1,-148.1,3.91,1.93
7272.01,PC,-5.208,0.043,-0.043,-10.465,0.034,-0.034,2460543.181,7.5801393,5.019,0.965,-0.965,3799.0,243.399,-243.399,11.334,389.626,1237.0,12.5626,0.008,-0.008,974.98,26.3515,-26.3515,5860.0,125.5,-125.5,3.8,2.16
7273.01,APC,5.217,0.924,-0.924,1.382,0.924,-0.924,2460553.796,2.2473177,1.325,0.244,-0.244,6242.0,305.687,-305.687,13.2774,338.373,1194.0,12.1475,0.006,-0.006,419.676,,,6037.8,24.3,-24.3,,1.68
7274.01,PC,68.51,0.113,-0.113,1.873,0.12,-0.12,2460550.491,8.908871,1.142,0.157,-0.157,70444.0,7681.9,-7681.9,8.82119,0.888904,270.0,14.6826,0.008,-0.008,107.811,0.8525,-0.8525,3267.0,157.0,-157.0,4.91,0.31
7276.01,PC,-4.06,0.096,-0.096,-5.673,0.103,-0.103,2460591.369,14.2317652,8.372,1.334,-1.334,912.0,48.7499,-48.7499,8.27506,328.667,1186.0,12.0813,0.007,-0.007,1171.83,65.885,-65.885,5914.0,135.2,-135.2,3.46,3.21
7277.01,PC,14.626,0.043,-0.043,-3.514,0.04,-0.04,2460543.107,7.915274,4.614,0.612,-0.612,13798.0,699.94,-699.94,12.1673,227.626,1082.0,13.3795,0.009,-0.009,645.223,11.854,-11.854,5638.0,122.0,-122.0,4.38,1.07
7278.01,PC,-8.493,0.032,-0.032,-10.577,0.031,-0.031,2460552.718,7.6316525,3.452,0.118,-0.118,30467.0,770.103,-770.103,15.8297,114.247,910.0,13.4783,0.008,-0.008,608.197,7.6955,-7.6955,5655.0,123.0,-123.0,4.48,0.95
7279.01,PC,8.165,0.069,-0.069,7.051,0.075,-0.075,2460555.311,3.1168715,1.742,0.294,-0.294,31842.0,2815.38,-2815.38,10.6888,35.047,677.0,14.9114,0.007,-0.007,357.392,5.102,-5.102,3734.0,157.0,-157.0,4.64,0.61
728.01,FA,-20.668,0.078,-0.078,-11.696,0.066,-0.066,2458518.941,1.60245,0.312,0.195,-0.195,890.0,176.405,-176.405,4.69411,55.2437,759.0,10.5656,0.008,-0.008,172.097,1.3785,-1.3785,5648.0,215.8,-215.8,,0.98
7280.01,APC,15.857,0.074,-0.074,16.601,0.088,-0.088,2460558.081,0.4246068,0.486,0.212,-0.212,1952.0,981.083,-981.083,5.92869,1020.09,1574.0,12.7871,0.01,-0.01,402.156,10.163,-10.163,5576.0,129.1,-129.1,4.54,0.88
7281.01,PC,-16.453,0.099,-0.099,78.987,0.1,-0.1,2460658.637,4.3095502,0.224,0.087,-0.087,17371.0,14090.7,-14090.7,6.9571,0.22435,191.0,14.654,0.008,-0.008,84.8926,0.36005,-0.36005,3195.0,157.0,-157.0,4.97,0.27
7282.01,PC,10.595,0.04,-0.04,-8.51,0.036,-0.036,2460558.618,5.3346707,3.181,0.272,-0.272,11290.0,491.335,-491.335,11.1383,207.179,1056.0,13.1439,0.009,-0.009,546.966,7.34,-7.34,5509.3,41.6,-41.6,4.37,1.07
7283.01,PC,-12.81,0.044,-0.044,-5.038,0.05,-0.05,2460540.259,9.0612809,6.985,1.435,-1.435,1732.0,98.6167,-98.6167,5.2778,565.894,1358.0,11.4542,0.006,-0.006,420.278,5.611,-5.611,5876.0,138.3,-138.3,4.09,1.54
7284.01,APC,3.696,0.078,-0.078,6.294,0.066,-0.066,2460556.495,0.8760587,0.969,0.408,-0.408,2336.0,6763.21,-6763.21,14.6319,6863.73,2535.0,12.5965,0.007,-0.007,708.379,23.9005,-23.9005,6306.0,121.5,-121.5,4.23,1.41
7285.01,PC,12.467,0.058,-0.058,3.559,0.054,-0.054,2460554.877,2.1384533,1.111,0.384,-0.384,1240.0,212.884,-212.884,5.69421,463.718,1292.0,11.2298,0.007,-0.007,426.584,5.8405,-5.8405,6708.0,127.3,-127.3,4.29,1.41
7286.01,PC,17.41,0.053,-0.053,-8.693,0.038,-0.038,2460568.17,10.7994273,4.858,0.276,-0.276,9221.0,275.014,-275.014,8.75386,121.012,924.0,12.7283,0.007,-0.007,434.806,4.868,-4.868,5548.0,126.0,-126.0,4.44,0.99
7288.01,PC,8.986,0.038,-0.038,22.398,0.045,-0.045,2460554.001,7.9871247,2.382,0.544,-0.544,1897.0,155.187,-155.187,2.82685,23.6315,614.0,12.1096,0.006,-0.006,132.076,0.384,-0.384,4254.0,125.8,-125.8,4.6,0.68
7289.01,PC,4.569,0.055,-0.055,-4.84,0.054,-0.054,2460557.319,2.855993,2.734,0.381,-0.381,9706.0,249.024,-249.024,13.1033,721.319,1443.0,12.3769,0.007,-0.007,587.729,10.7515,-10.7515,5780.4,137.2,-137.2,4.15,1.43
7290.01,PC,-2.113,0.028,-0.028,-4.728,0.028,-0.028,2460581.584,3.776966,3.671,0.739,-0.739,9271.0,582.126,-582.126,18.6742,1698.56,1788.0,12.4646,0.011,-0.011,720.361,8.6105,-8.6105,6446.0,135.3,-135.3,3.97,1.96
7291.01,PC,3.822,0.048,-0.048,16.777,0.039,-0.039,2460620.74,23.9712428,1.645,0.288,-0.288,2387.0,177.962,-177.962,4.14138,2.63928,355.0,12.2089,0.006,-0.006,282.083,1.534,-1.534,5238.0,122.1,-122.1,4.5,0.88
7292.01,PC,-10.076,0.021,-0.021,-9.418,0.03,-0.03,2460564.802,10.641726,3.708,0.351,-0.351,10160.0,528.36,-528.36,11.6462,96.5342,873.0,13.4003,0.01,-0.01,770.531,12.4425,-12.4425,5945.0,122.0,-122.0,4.34,1.17
